PassengerId,Survived_pred,Survived_prob
892,0,0.15051816364700868
893,1,0.5
894,0,0.1426306537460134
895,0,0.1427215254370579
896,1,0.5210900559491439
897,0,0.16850127442552962
898,1,0.8507934516158703
899,0,0.18967597883978515
900,1,0.7295315549636681
901,0,0.1258953092905362
902,0,0.14337224831803885
903,0,0.15077039805107742
904,1,0.8871230735894841
905,0,0.13628883588318313
906,1,0.9094559660225083
907,1,0.8854746221458019
908,0,0.13646064887115664
909,0,0.16928343083698957
910,0,0.4615461047379091
911,1,0.6459399452187934
912,0,0.2521537052560413
913,1,0.6178614572653257
914,1,0.9045068025961951
915,0,0.29106412004562593
916,1,0.5067298557862407
917,0,0.1166069531248762
918,1,0.9051445092582432
919,0,0.16311105233966314
920,0,0.15100856307597507
921,0,0.15218443068498694
922,0,0.13438680477126783
923,0,0.17757698116806817
924,0,0.4295917022386856
925,0,0.4324495178243172
926,0,0.18294299731138192
927,0,0.18304797053987706
928,1,0.5791236337162958
929,1,0.543757928729724
930,0,0.1419462744786337
931,0,0.16680735093269847
932,0,0.14243926548300723
933,0,0.15037669316606567
934,0,0.15069003703800413
935,1,0.8748579533015449
936,1,0.9145031535732894
937,0,0.1418390407488909
938,0,0.16197681887028195
939,0,0.1491984519737822
940,1,0.8377553664298613
941,1,0.6280499213653826
942,0,0.16625882120708854
943,0,0.141203561904696
944,1,0.7973314754928748
945,1,0.8518763285782714
946,0,0.1399448070755223
947,0,0.12913825768037226
948,0,0.1497908507475874
949,0,0.14182475681001533
950,0,0.1115626379929234
951,1,0.7509214917205898
952,0,0.15388313036314946
953,0,0.14288570824826274
954,0,0.15049813485388447
955,1,0.8450454067179441
956,1,0.5295309954076063
957,1,0.8763442724691382
958,1,0.8360158321344099
959,0,0.15000132152804038
960,0,0.1484361095942906
961,0,0.2520364797419778
962,1,0.8484444097197131
963,0,0.14398849123992014
964,1,0.5838058125208602
965,0,0.15065621476590083
966,1,0.7987207804231091
967,0,0.2510175819408655
968,0,0.14338611478969684
969,1,0.834261936921669
970,0,0.1405974017004849
971,1,0.8484444097197131
972,1,0.7577391415512984
973,0,0.4512327040071875
974,0,0.14964611967104277
975,0,0.14337224831803885
976,0,0.1360014285922741
977,0,0.1336977750592537
978,1,0.8514389868788426
979,1,0.5307725022932268
980,1,0.8515882295295081
981,1,0.869568609125195
982,0,0.45078167287661614
983,0,0.14336168146312292
984,1,0.9270096873400369
985,0,0.14338611478969684
986,0,0.15785452863938698
987,0,0.14183216497202455
988,1,0.6985475091882268
989,0,0.1442297449730402
990,1,0.5379300188888989
991,0,0.14815470688739985
992,1,0.8954170990554344
993,0,0.13344715530308074
994,0,0.1491984519737822
995,0,0.1421222722549601
996,1,0.8172201472124511
997,0,0.1465229231559212
998,0,0.15659533494947134
999,0,0.1491984519737822
1000,0,0.1434505045900707
1001,0,0.1482943949620448
1002,0,0.14575312098956544
1003,1,0.8516144697416907
1004,1,0.8670719385722675
1005,1,0.836819346869873
1006,1,0.7408972764332261
1007,0,0.19273205302026938
1008,0,0.15043545473961992
1009,1,0.8025720994649487
1010,0,0.15550060896668344
1011,1,0.8638632087100173
1012,1,0.7998213686814237
1013,0,0.15169468458219637
1014,1,0.9003584732690089
1015,0,0.14331878436547546
1016,0,0.1491984519737822
1017,1,0.7512891456716859
1018,0,0.14285182838972194
1019,1,0.8023039083785338
1020,0,0.1516173909546372
1021,0,0.14183496601334272
1022,0,0.14719105661652476
1023,0,0.17909227998481733
1024,0,0.18689746505068278
1025,0,0.13429703809366808
1026,0,0.14931753270978318
1027,0,0.14182634274923375
1028,0,0.15262322538520046
1029,0,0.1378198790929377
1030,1,0.552574325054414
1031,0,0.20259461775773346
1032,0,0.1445216441984645
1033,1,0.870320258143776
1034,0,0.2723082524717827
1035,0,0.13774885643911722
1036,0,0.15142751075420077
1037,0,0.169733188707379
1038,0,0.1463648057063342
1039,0,0.1428578348179727
1040,0,0.15037669316606567
1041,0,0.14939186181211508
1042,1,0.8966949555227066
1043,0,0.15045245575945204
1044,0,0.12763511290420748
1045,1,0.6241361313257806
1046,0,0.1119904218046081
1047,0,0.1418142702055315
1048,1,0.849359680755039
1049,1,0.5522149609152449
1050,0,0.15142751075420077
1051,1,0.6733126965660177
1052,1,0.8515732107032253
1053,1,0.7284620041004347
1054,1,0.8608912609106496
1055,0,0.14330008976053593
1056,0,0.15143790425093184
1057,1,0.507964865364686
1058,0,0.17927604645042647
1059,0,0.15708668853269558
1060,1,0.8622532556190453
1061,1,0.5491227788254143
1062,0,0.14334269401014482
1063,0,0.1518070478748161
1064,0,0.1188191285863916
1065,0,0.15043993573651357
1066,0,0.13884323324405098
1067,1,0.9280360907013334
1068,1,0.8507812445875288
1069,0,0.24405227368055873
1070,1,0.7322471623518647
1071,1,0.7711962158835055
1072,0,0.1405974017004849
1073,0,0.18178012861729606
1074,1,0.8888595019303493
1075,0,0.1491984519737822
1076,1,0.8464677308654697
1077,0,0.15094201836888432
1078,1,0.9247525015122167
1079,0,0.15219591854089756
1080,0,0.1504681331799636
1081,0,0.15105955956189404
1082,0,0.13058516210492568
1083,0,0.1504644434608195
1084,0,0.46221002613887513
1085,0,0.14118061378825675
1086,1,0.8608417279479517
1087,0,0.14812562336072546
1088,1,0.7245983694986189
1089,1,0.5303390863058205
1090,0,0.13921439033044547
1091,1,0.5792533379592715
1092,1,0.8576581523371981
1093,1,0.898749674751526
1094,0,0.380744339134125
1095,1,0.9308528927088057
1096,0,0.13815848582701518
1097,0,0.15152573032054084
1098,1,0.8409175733908805
1099,0,0.13848676400502036
1100,1,0.8642560935789626
1101,0,0.14183746122811028
1102,0,0.15108392016599304
1103,0,0.14330373913523434
1104,0,0.154413444683979
1105,1,0.7732611694768665
1106,0,0.2914092256372313
1107,0,0.15031260807626204
1108,1,0.8517041383084971
1109,0,0.267748542079667
1110,1,0.7991510494024745
1111,0,0.14338611478969684
1112,1,0.874120405388913
1113,0,0.14399087796304455
1114,1,0.8388832026462592
1115,0,0.1439871620565204
1116,1,0.8173018482491354
1117,1,0.7488928826177406
1118,0,0.14214739919913155
1119,1,0.8515882295295081
1120,0,0.1528962185411365
1121,0,0.14780171116324628
1122,0,0.16948696062243696
1123,1,0.8798295587458266
1124,0,0.12631414575348227
1125,0,0.14919375449584785
1126,0,0.19319890208326973
1127,0,0.14560478278130667
1128,0,0.3172286668955351
1129,0,0.1742293363911452
1130,1,0.9021242648029294
1131,1,0.8872129636523359
1132,1,0.8071261269147808
1133,1,0.8689499771947042
1134,0,0.22704122924433853
1135,0,0.1433715139583875
1136,0,0.12916829497364474
1137,0,0.15057645136264233
1138,1,0.8503508273587854
1139,0,0.10691573160570926
1140,1,0.8638632087100173
1141,1,0.6790209004467419
1142,1,0.9304832180314022
1143,0,0.1456051883776315
1144,0,0.17915338491647032
1145,0,0.14190739537322952
1146,0,0.14790944512715828
1147,0,0.14334269401014482
1148,0,0.1491984519737822
1149,0,0.14338611478969684
1150,1,0.8271618730723106
1151,0,0.14398690720836246
1152,0,0.1134434197925578
1153,0,0.14398791739689032
1154,1,0.8963386367038733
1155,1,0.8025711693105009
1156,0,0.1388312068710979
1157,0,0.14337224831803885
1158,0,0.15504058236031296
1159,0,0.14334269401014482
1160,1,0.5791236337162958
1161,0,0.15387698171735248
1162,0,0.18894030737223227
1163,0,0.1491984519737822
1164,1,0.8491948854354955
1165,1,0.8516053794742476
1166,0,0.1504398821600519
1167,1,0.8323734071283789
1168,0,0.1391075789043093
1169,0,0.13339893496992553
1170,0,0.1321656308555622
1171,0,0.14038898889585322
1172,1,0.5536971854699425
1173,1,0.818789482994504
1174,1,0.8515882295295081
1175,1,0.8841766695093691
1176,1,0.790154593714513
1177,0,0.1503112670595475
1178,0,0.14331878436547546
1179,0,0.15580845835788823
1180,0,0.15043993573651357
1181,0,0.14338611478969684
1182,0,0.14829587523437418
1183,1,0.8501499843671215
1184,0,0.15043993573651357
1185,0,0.1495234822795508
1186,0,0.1507303441636046
1187,0,0.14213000446289892
1188,1,0.9459056102729924
1189,0,0.15218443068498694
1190,0,0.14678438623500345
